PERMNO,date,NCUSIP,TICKER,COMNAM,PERMCO,CUSIP,NWPERM,PRC
66181,31/01/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,66.92000
66181,28/02/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,68.50000
66181,28/03/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,69.78000
66181,30/04/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,73.35000
66181,31/05/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,78.66000
66181,28/06/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,77.47000
66181,31/07/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,79.03000
66181,30/08/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,74.49000
66181,30/09/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,75.85000
66181,31/10/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,77.89000
66181,29/11/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,80.67000
66181,31/12/2013,43707610,HD,HOME DEPOT INC,5085,43707610,,82.34000
66181,31/01/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,76.85000
66181,28/02/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,82.03000
66181,31/03/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,79.13000
66181,30/04/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,79.51000
66181,30/05/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,80.23000
66181,30/06/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,80.96000
66181,31/07/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,80.85000
66181,29/08/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,93.50000
66181,30/09/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,91.74000
66181,31/10/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,97.52000
66181,28/11/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,99.40000
66181,31/12/2014,43707610,HD,HOME DEPOT INC,5085,43707610,,104.97000
66181,30/01/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,104.42000
66181,27/02/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,114.75000
66181,31/03/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,113.61000
66181,30/04/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,106.98000
66181,29/05/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,111.42000
66181,30/06/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,111.13000
66181,31/07/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,117.03000
66181,31/08/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,116.46000
66181,30/09/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,115.49000
66181,30/10/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,123.64000
66181,30/11/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,133.88000
66181,31/12/2015,43707610,HD,HOME DEPOT INC,5085,43707610,,132.25000
66181,29/01/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,125.76000
66181,29/02/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,124.12000
66181,31/03/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,133.42999
66181,29/04/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,133.89000
66181,31/05/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,132.12000
66181,30/06/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,127.69000
66181,29/07/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,138.24001
66181,31/08/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,134.12000
66181,30/09/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,128.67999
66181,31/10/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,122.01000
66181,30/11/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,129.39999
66181,30/12/2016,43707610,HD,HOME DEPOT INC,5085,43707610,,134.08000
66181,31/01/2017,43707610,HD,HOME DEPOT INC,5085,43707610,,137.58000
66384,29/01/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,37.99000
66384,26/02/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,38.63000
66384,31/03/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,38.99000
66384,30/04/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,41.09000
66384,28/05/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,34.81000
66384,30/06/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,30.16000
66384,30/07/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,26.39000
66384,31/08/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,24.15750
66384,30/09/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,28.39000
66384,29/10/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,32.01000
66384,30/11/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,33.50000
66384,31/12/2010,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,33.90000
66384,31/01/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,34.02000
66384,28/02/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,30.58000
66384,31/03/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,37.29000
66384,29/04/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,39.80000
66384,31/05/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,36.65000
66384,30/06/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,36.38000
66384,29/07/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,34.46000
66384,31/08/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,29.49000
66384,30/09/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,25.72000
66384,31/10/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,26.64000
66384,30/11/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,29.07000
66384,30/12/2011,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,30.95000
66384,31/01/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,36.35000
66384,29/02/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,39.25000
66384,30/03/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,41.39000
66384,30/04/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,38.81000
66384,31/05/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,31.39000
66384,29/06/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,30.48000
66384,31/07/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,39.77000
66384,31/08/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,41.82000
66384,28/09/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,38.73000
66384,31/10/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,34.23000
66384,30/11/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,33.43000
66384,31/12/2012,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,42.49000
66384,31/01/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,47.00000
66384,28/02/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,47.16000
66384,28/03/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,50.29000
66384,30/04/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,55.28000
66384,31/05/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,63.32000
66384,28/06/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,62.09000
66384,31/07/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,64.38000
66384,30/08/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,62.00000
66384,30/09/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,63.40000
66384,31/10/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,69.63000
66384,29/11/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,75.04000
66384,31/12/2013,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,83.90000
66384,31/01/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,86.17000
66384,28/02/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,86.99000
66384,31/03/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,91.82000
66384,30/04/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,88.08000
66384,30/05/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,87.85000
66384,30/06/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,92.30000
66384,31/07/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,99.88990
66384,29/08/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,103.01000
66384,30/09/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,97.32000
66384,31/10/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,98.37000
66384,28/11/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,103.27000
66384,31/12/2014,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,110.70000
66384,30/01/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,97.23000
66384,27/02/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,106.98000
66384,31/03/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,91.01000
66384,30/04/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,97.74000
66384,29/05/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,97.36000
66384,30/06/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,78.42000
66384,31/07/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,86.06000
66384,31/08/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,81.96000
66384,30/09/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,79.44000
66384,30/10/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,66.82000
66384,30/11/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,62.41000
66384,31/12/2015,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,60.05000
66384,29/01/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,47.98000
66384,29/02/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,43.53000
66384,31/03/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,47.24000
66384,29/04/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,40.86500
66384,31/05/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,46.54000
66384,30/06/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,47.26000
66384,29/07/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,47.51000
66384,31/08/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,46.67000
66384,30/09/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,58.47000
66384,31/10/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,58.44000
66384,30/11/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,63.66000
66384,30/12/2016,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,67.95000
66384,31/01/2017,95810210,WDC,WESTERN DIGITAL CORP,4879,95810210,,79.73000
66800,29/01/2010,02687478,AIG,AMERICAN INTERNATIONAL GROUP INC,137,02687478,,24.23000
66800,26/02/2010,02687478,AIG,AMERICAN INTERNATIONAL GROUP INC,137,02687478,,24.77000
66800,31/03/2010,02687478,AIG,AMERICAN INTERNATIONAL GROUP INC,137,02687478,,34.14000
66800,30/04/2010,02687478,AIG,AMERICAN INTERNATIONAL GROUP INC,137,02687478,,38.90000
66800,28/05/2010,02687478,AIG,AMERICAN INTERNATIONAL GROUP INC,137,02687478,,35.38000
66800,30/06/2010,02687478,AIG,AMERICAN INTERNATIONAL GROUP INC,137,02687478,,34.44000
66800,30/07/2010,02687478,AIG,AMERICAN INTERNATIONAL GROUP INC,137,02687478,,38.47000
