gvkey,splticrm,spsticrm,datadate,ggroup,gind,gsector,gsubind,naics,sic,spcindcd,spcseccd,conm,tic,cusip
011672,A,A-1,31/03/2012,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,30/04/2012,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,31/05/2012,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,30/06/2012,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,31/07/2012,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,31/08/2012,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,30/09/2012,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,31/10/2012,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,30/11/2012,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,31/12/2012,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,31/01/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,28/02/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,31/03/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,30/04/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,31/05/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,30/06/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,31/07/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,31/08/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,30/09/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,31/10/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A,A-1,30/11/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/12/2013,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/01/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,28/02/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/03/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/04/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/05/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/06/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/07/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/08/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/09/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/10/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/11/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/12/2014,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/01/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,28/02/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/03/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/04/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/05/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/06/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/07/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/08/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/09/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/10/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/11/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/12/2015,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/01/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,29/02/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/03/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/04/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/05/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/06/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/07/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/08/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/09/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/10/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,30/11/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/12/2016,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011672,A+,A-1,31/01/2017,2550,255040,25,25504010,448140,5651,452,976,TJX COMPANIES INC,TJX,872540109
011687,BBB-,A-3,31/01/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,28/02/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/03/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/04/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/05/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/06/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/07/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/08/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/09/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/10/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/11/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/12/2010,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/01/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,28/02/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/03/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/04/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/05/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/06/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/07/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/08/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/09/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/10/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/11/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/12/2011,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/01/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,29/02/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/03/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/04/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/05/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/06/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/07/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/08/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/09/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/10/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/11/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/12/2012,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/01/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,28/02/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/03/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/04/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/05/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/06/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/07/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/08/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/09/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/10/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/11/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/12/2013,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/01/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,28/02/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/03/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/04/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/05/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/06/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/07/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/08/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/09/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/10/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/11/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/12/2014,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/01/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,28/02/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/03/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/04/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/05/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/06/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/07/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/08/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/09/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/10/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/11/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/12/2015,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/01/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,29/02/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/03/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/04/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/05/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/06/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/07/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/08/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/09/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/10/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,30/11/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/12/2016,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011687,BBB-,A-3,31/01/2017,4010,401010,40,40101015,522110,6020,817,800,ZIONS BANCORPORATION,ZION,989701107
011811,,,31/01/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,28/02/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/03/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/04/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/05/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/06/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/07/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/08/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/09/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/10/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/11/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/12/2010,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/01/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,28/02/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/03/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/04/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/05/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/06/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/07/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/08/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/09/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/10/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/11/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/12/2011,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/01/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,29/02/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/03/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/04/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/05/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/06/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/07/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/08/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/09/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/10/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/11/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/12/2012,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/01/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,28/02/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/03/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/04/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/05/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/06/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/07/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/08/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/09/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/10/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/11/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/12/2013,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/01/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,28/02/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/03/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/04/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/05/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/06/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/07/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/08/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/09/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/10/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/11/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/12/2014,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/01/2015,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,28/02/2015,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/03/2015,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/04/2015,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/05/2015,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,30/06/2015,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/07/2015,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011811,,,31/08/2015,4510,451020,45,45102020,541512,7373,185,940,HENRY (JACK) & ASSOCIATES,JKHY,426281101
011856,A,A-1,31/01/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,28/02/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,31/03/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,30/04/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,31/05/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,30/06/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,31/07/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,31/08/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,30/09/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,31/10/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,30/11/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,31/12/2010,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,31/01/2011,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,28/02/2011,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,31/03/2011,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
011856,A,A-1,30/04/2011,4010,401010,40,40101015,522110,6020,815,800,BB&T CORP,BBT,054937107
